,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
64303,63510,방고후교재재료,32410,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,0,0,,,,,,방고후교재재료,7,료재재교후고방
64133,61025,미니어처재료,30393,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,0,0,,,,,,미니어처재료,6,료재처어니미
64326,63761,배드민턴재료,32608,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,5000,5000,,,,,,배드민턴재료,6,료재턴민드배
64508,65108,뷰티재료,33775,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,기타출금,EH04,61000,61000,,,,,,뷰티재료,4,료재티뷰
65416,69845,스팀펜재료,38042,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,0,0,,,,,,스팀펜재료,5,료재펜팀스
65226,68984,송림 과학재료,37295,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,36000,36000,,,,,,송림 과학재료,6,료재학과 림송
64792,66110,생명과학재료,34657,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,48000,54000,,,,,,생명과학재료,6,료재학과명생
62661,42926,과학실험재료,14648,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,54000,54000,,,,,,과학실험재료,6,료재험실학과
65229,68987,송림 회화재료,37298,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,2000,2000,,,,,,송림 회화재료,6,료재화회 림송
53853,65974,상인 방과후재료,34529,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,0,0,,,,,,상인 방과후재료,7,료재후과방 인상
53825,64647,부마방과후재료,33354,,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,교육비,EF01,55000,55000,,,,,,부마방과후재료,7,료재후과방마부
64100,60635,무인경비월정료,30056,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,83000,,,,,,무인경비월정료,7,료정월비경인무
65469,69949,시큐리티월정료,38138,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,121000,,,,,,시큐리티월정료,7,료정월티리큐시
62968,51918,김정득세무조정료,22272,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,275000,275000,,,,,,김정득세무조정료,8,료정조무세득정김
61291,11595,연주회합창연주료,8018,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,0,,,,,,연주회합창연주료,8,료주연창합회주연
60874,8381,보증료,5635,우리은행,입금,우리은행,F020,자동입력,,,공무원대출 보증료환급,환급/환불,DC09,0,0,,,,,,보증료,3,료증보
62090,16760,환급보증료,11628,우리은행,입금,우리은행,F020,자동입력,,,일괄보증서보증료수입,환급/환불,DC09,0,504000,,,,,,환급보증료,5,료증보급환
58714,57356,농협상가임차료,27115,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,공간임대,EI02,2200000,2200000,,,,,,농협상가임차료,7,료차임가상협농
60723,7417,라붐아울렛임차료,5098,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,부동산수입,DA05,387000,387000,,,,,,라붐아울렛임차료,8,료차임렛울아붐라
56642,46025,국민성환임차료,17360,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,공간임대,EI02,2077000,2077000,,,,,,국민성환임차료,7,료차임환성민국
55322,14736,코로나  　전담치료,10220,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,200000,200000,,,,,,코로나  　전담치료,7,료치담전　  나로코
61435,12357,위탁료,8596,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,0,2804000,,,,,,위탁료,3,료탁위
63227,58251,다온ＯＡ렌탈료,27910,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,렌탈,EC03,39000,121000,,,,,,다온ＯＡ렌탈료,7,료탈렌ＡＯ온다
63270,58351,당진ＨＰ렌탈료,28006,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,렌탈,EC03,0,0,,,,,,당진ＨＰ렌탈료,7,료탈렌ＰＨ진당
65099,67415,세단기렌탈료,35821,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,렌탈,EC03,40000,40000,,,,,,세단기렌탈료,6,료탈렌기단세
64582,65441,사무기렌탈료,34089,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,렌탈,EC03,0,33000,,,,,,사무기렌탈료,6,료탈렌기무사
65157,68479,세척기렌탈료,36874,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,렌탈,EC03,50000,60000,,,,,,세척기렌탈료,6,료탈렌기척세
63480,58934,대한보청기렌탈료,28539,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,렌탈,EC03,40000,80000,,,,,,대한보청기렌탈료,8,료탈렌기청보한대
64441,64567,복합기렌탈료,33289,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,렌탈,EC03,0,132000,,,,,,복합기렌탈료,6,료탈렌기합복
61085,9802,세정　통행료,6605,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,복리후생비/경비,DC01,12000,21000,,,,,,세정　통행료,5,료행통　정세
62175,18010,ＫＴＳ주차통행료,12540,우리은행,입금,우리은행,F020,직접입력,,,인터넷뱅킹 대량이체,생활비입금,DC06,0,46000,,,,,,ＫＴＳ주차통행료,8,료행통차주ＳＴＫ
64426,64520,보험료,33245,우리은행,출금,우리은행,F020,직접입력,,,요구불간계좌이체,보험료,EA01,0,0,,,,,,보험료,3,료험보
59454,64769,부산-엄마 보험료,33455,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,보험료,EA01,0,0,,,,,,부산-엄마 보험료,7,료험보 마엄-산부
65178,68530,소득월액　보험료,36919,우리은행,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,보험료,EA01,0,0,,,,,,소득월액　보험료,7,료험보　액월득소
63428,58856,대진선영보험료,28463,우리은행,출금,우리은행,F020,직접입력,,,요구불간계좌이체,보험료,EA01,0,0,,,,,,대진선영보험료,7,료험보영선진대
62967,51866,김재옥보험료,22233,우리은행,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,보험료,EA01,0,0,,,,,,김재옥보험료,6,료험보옥재김
62599,42623,고용산재보험료,14398,우리은행,출금,우리은행,F020,직접입력,,,지로 출금이체,4대보험,EA02,48000,428000,,,,,,고용산재보험료,7,료험보재산용고
64211,61501,민철보험료,30776,우리은행,출금,우리은행,F020,직접입력,,,요구불간계좌이체,보험료,EA01,0,0,,,,,,민철보험료,5,료험보철민
55448,16724,홍익대학교전형료,11600,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,20000,20000,,,,,,홍익대학교전형료,8,료형전교학대익홍
6128,11126,야간간호료,7651,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,41000,249000,,,,,,야간간호료,5,료호간간야
44009,3608,건향－한라계룡,2072,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,143000,365000,,,,,,건향－한라계룡,6,룡계라한－향건
62627,42807,공룡,14549,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기타출금,EH04,10000,10000,,,,,,공룡,2,룡공
44727,7618,마포청년나루,5250,,입금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사입금,DC02,0,0,,,,,,마포청년나루,6,루나년청포마
63923,60100,마루,29586,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,기타출금,EH04,130000,130000,,,,,,마루,2,루마
49161,65366,사단햇살마루,34021,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,10000,10000,,,,,,사단햇살마루,6,루마살햇단사
61105,9873,소득세환급대신마루,6674,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,환급/환불,DC09,41000,41000,,,,,,소득세환급대신마루,9,루마신대급환세득소
48308,49353,기타마루,20300,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,10000,10000,,,,,,기타마루,4,루마타기
62044,16535,해운대블루,11460,우리은행,입금,우리은행,F020,자동입력,,,PG(전자상거래)출금미완료처리,기타입금,DC11,30000,30000,,,,,,해운대블루,5,루블대운해
46882,15213,파인블루,10536,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,4545000,4545000,,,,,,파인블루,4,루블인파
48637,59495,동원프린텍솔루,29044,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,195000,195000,,,,,,동원프린텍솔루,7,루솔텍린프원동
52353,59706,따뜻한하루,29246,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,5000,100000,,,,,,따뜻한하루,5,루하한뜻따
46883,15217,파인트리그룹,10538,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,2479000,2479000,,,,,,파인트리그룹,6,룹그리트인파
64729,65997,새길세무그룹,34550,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,110000,110000,,,,,,새길세무그룹,6,룹그무세길새
63187,58101,누리세무그룹,27767,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,143000,,,,,,누리세무그룹,6,룹그무세리누
63592,59206,도원세무그룹,28783,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,143000,143000,,,,,,도원세무그룹,6,룹그무세원도
44619,7376,디앤제이그룹,5063,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,1957000,1957000,,,,,,디앤제이그룹,6,룹그이제앤디
48557,58800,대일그룹,28410,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,273000,273000,,,,,,대일그룹,4,룹그일대
48666,59660,디벨로퍼그룹,29200,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,33000,33000,,,,,,디벨로퍼그룹,6,룹그퍼로벨디
45475,10949,아모레퍼시픽그룹,7530,,입금,우리은행,F020,회사명,,,펌뱅킹 입금이체,회사입금,DC02,308000,8066000,,,,,,아모레퍼시픽그룹,8,룹그픽시퍼레모아
51914,53494,남북민간교류,23517,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,10000,10000,,,,,,남북민간교류,6,류교간민북남
63476,58916,대한명인교류,28522,우리은행,출금,우리은행,F020,직접입력,,,펌뱅킹 출금이체,회비,EB07,20000,20000,,,,,,대한명인교류,6,류교인명한대
51699,46799,국제문화교류,18032,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기부,EI01,10000,10000,,,,,,국제문화교류,6,류교화문제국
65225,68978,송도물류,37290,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,330000,330000,,,,,,송도물류,4,류물도송
48540,58701,대성물류,28325,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,20000,20000,,,,,,대성물류,4,류물성대
45930,12489,육성물류,8668,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,0,,,,,,육성물류,4,류물성육
44621,7382,디에스물류,5066,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,425000,478000,,,,,,디에스물류,5,류물스에디
45385,10245,신아물류,6938,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,121000,121000,,,,,,신아물류,4,류물아신
44492,7125,도원물류,4849,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,3144000,3144000,,,,,,도원물류,4,류물원도
48240,48199,금고주식회사믿음물류,19263,,출금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사출금,EI05,0,0,,,,,,금고주식회사믿음물류,10,류물음믿사회식주고금
45695,11450,엠엔에이물류,7890,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,5138000,,,,,,엠엔에이물류,6,류물이에엔엠
44155,4513,국일물류,2852,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,4920000,4920000,,,,,,국일물류,4,류물일국
45172,9539,선주물류,6403,,입금,우리은행,F020,회사명,,,급여 입금이체,회사입금,DC02,0,1945000,,,,,,선주물류,4,류물주선
61314,11715,오류,8120,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타입금,DC11,10000,10000,,,,,,오류,2,류오
63344,58664,대명노동법률,28288,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,55000,110000,,,,,,대명노동법률,6,률법동노명대
65305,69452,수윤노동법률,37684,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,143000,143000,,,,,,수윤노동법률,6,률법동노윤수
62337,41012,가을노동법률,13032,우리은행,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,전문서비스,EC02,99000,99000,,,,,,가을노동법률,6,률법동노을가
65605,70534,신일노동법률,38638,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,신일노동법률,6,률법동노일신
48399,54065,노하드라메르,24034,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,700000,700000,,,,,,노하드라메르,6,르메라드하노
48736,59903,루미에르,29420,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,91000,91000,,,,,,루미에르,4,르에미루
56824,46429,국민장인어른,17718,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,경조사/용돈,EH02,0,0,,,,,,국민장인어른,6,른어인장민국
60633,6584,늘푸른,4393,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타입금,DC11,277000,277000,,,,,,늘푸른,3,른푸늘
49208,65690,삼산해오름,34320,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,30000,30000,,,,,,삼산해오름,5,름오해산삼
48465,58159,늘푸름,27821,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,10000,20000,,,,,,늘푸름,3,름푸늘
63543,59084,더하얀그릇,28674,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,17000,,,,,,더하얀그릇,5,릇그얀하더
45452,10896,씨지브이강릉,7491,,입금,우리은행,F020,회사명,,,펌뱅킹 입금이체,회사입금,DC02,110000,110000,,,,,,씨지브이강릉,6,릉강이브지씨
49334,70428,신영하이텍강릉,38542,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,0,30000,,,,,,신영하이텍강릉,7,릉강텍이하영신
60460,3823,과학근거리,2250,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타입금,DC11,0,20000,,,,,,과학근거리,5,리거근학과
63591,59199,도움경리,28777,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,330000,330000,,,,,,도움경리,4,리경움도
