,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
6900,14165,지리원급여,9802,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,0,0,,,,,,지리원급여,5,여급원리지
6902,14178,지성이엔지　급여,9813,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1539000,1837000,,,,,,지성이엔지　급여,7,여급　지엔이성지
6905,14189,지앤지급여,9821,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,1965000,,,,,,지앤지급여,5,여급지앤지
6907,14191,지앤지라인급여,9823,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1954000,3686000,,,,,,지앤지라인급여,7,여급인라지앤지
6909,14192,지앤지라인스급여,9824,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,2113000,,,,,,지앤지라인스급여,8,여급스인라지앤지
6912,14208,지엘씨엔에스급여,9839,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,4019000,,,,,,지엘씨엔에스급여,8,여급스에엔씨엘지
6914,14211,지엠컨설팅급여,9841,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,300000,2500000,,,,,,지엠컨설팅급여,7,여급팅설컨엠지
6916,14214,지오넷급여,9843,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2788000,3454000,,,,,,지오넷급여,5,여급넷오지
6918,14224,지장협노원급여,9850,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,854000,1380000,,,,,,지장협노원급여,7,여급원노협장지
6934,14284,진산건설　급여,9900,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,4023000,4023000,,,,,,진산건설　급여,6,여급　설건산진
6936,14285,진산건설급여,9901,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,진산건설급여,6,여급설건산진
6938,14289,진성종합상운급여,9905,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1601000,4334000,,,,,,진성종합상운급여,8,여급운상합종성진
6940,14296,진양화학급여,9910,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,2191000,,,,,,진양화학급여,6,여급학화양진
6943,14300,진영상운 급여,9913,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,846000,1092000,,,,,,진영상운 급여,6,여급 운상영진
6945,14301,진영상운급여,9914,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,1296000,,,,,,진영상운급여,6,여급운상영진
6947,14307,진정성급여,9917,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2408000,2408000,,,,,,진정성급여,5,여급성정진
6950,14337,차바이오랩 급여,9939,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1958000,5560000,,,,,,차바이오랩 급여,7,여급 랩오이바차
6952,14338,차바이오텍급여,9940,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1000,2899000,,,,,,차바이오텍급여,7,여급텍오이바차
6954,14346,차의과학대학교급여,9948,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,15116000,,,,,,차의과학대학교급여,9,여급교학대학과의차
6956,14348,차의과학대학급여,9950,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,5999000,,,,,,차의과학대학급여,8,여급학대학과의차
6958,14349,차케어스급여,9951,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1000,9403000,,,,,,차케어스급여,6,여급스어케차
6960,14351,차홍룸용산점급여,9953,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,2129000,2129000,,,,,,차홍룸용산점급여,8,여급점산용룸홍차
6962,14355,참구조　급여,9956,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3199000,3199000,,,,,,참구조　급여,5,여급　조구참
6964,14361,참케어급여,9961,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2627000,2627000,,,,,,참케어급여,5,여급어케참
6969,14375,창조건축급여,9973,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,3432000,,,,,,창조건축급여,6,여급축건조창
6972,14386,척척정형급여,9981,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,2517000,,,,,,척척정형급여,6,여급형정척척
6974,14387,천가게급여,9982,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,2297000,,,,,,천가게급여,5,여급게가천
6976,14404,천지일보급여,9995,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1769000,1769000,,,,,,천지일보급여,6,여급보일지천
6978,14415,청담차의원급여,10005,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,606000,5207000,,,,,,청담차의원급여,7,여급원의차담청
6980,14417,청목김포월급여,10006,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,청목김포월급여,7,여급월포김목청
6984,14419,청목영등포월급여,10008,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,2559000,,,,,,청목영등포월급여,8,여급월포등영목청
6986,14427,청우티에스  급여,10016,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,2594000,,,,,,청우티에스  급여,7,여급  스에티우청
6988,14430,청운대급여,10019,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1244000,7280000,,,,,,청운대급여,5,여급대운청
6990,14435,청주보급여,10023,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,500000,500000,,,,,,청주보급여,5,여급보주청
6995,14477,최선영（급여）,10049,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,5318000,5318000,,,,,,최선영급여,5,）여급（영선최
7003,14539,축동 월급여,10062,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2459000,3468000,,,,,,축동 월급여,5,여급월 동축
7005,14545,춘천성심급여,10068,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2058000,2058000,,,,,,춘천성심급여,6,여급심성천춘
7012,14565,출입국급여,10083,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,0,0,,,,,,출입국급여,5,여급국입출
7014,14590,충북경찰급여,10103,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,0,3464000,,,,,,충북경찰급여,6,여급찰경북충
7016,14594,충신교회／급여,10107,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1493000,1979000,,,,,,충신교회／급여,7,여급／회교신충
7018,14598,충청환경  월급여,10111,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,8541000,8541000,,,,,,충청환경  월급여,7,여급월  경환청충
7021,14613,카고플랜－급여,10124,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,3787000,3787000,,,,,,카고플랜－급여,6,여급－랜플고카
7025,14644,카페드유라급여,10151,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3000000,3000000,,,,,,카페드유라급여,7,여급라유드페카
7027,14659,캔두원급여,10158,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1855000,1855000,,,,,,캔두원급여,5,여급원두캔
7030,14666,커미더스테크　급여,10163,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3808000,3808000,,,,,,커미더스테크　급여,8,여급　크테스더미커
7032,14667,커피빈　급여,10164,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,805000,1917000,,,,,,커피빈　급여,5,여급　빈피커
7035,14671,커피빈급여,10167,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1773000,1773000,,,,,,커피빈급여,5,여급빈피커
7038,14673,커피빈코리아　급여,10169,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,227000,227000,,,,,,커피빈코리아　급여,8,여급　아리코빈피커
7040,14696,케이아이코아즈급여,10186,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2791000,7884000,,,,,,케이아이코아즈급여,9,여급즈아코이아이케
7042,14698,케이앤존급여,10188,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1714000,1766000,,,,,,케이앤존급여,6,여급존앤이케
7044,14712,케이퓨어 급여,10200,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,3199000,,,,,,케이퓨어 급여,6,여급 어퓨이케
7051,14755,코루파마　급여,10236,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1957000,2831000,,,,,,코루파마　급여,6,여급　마파루코
7053,14756,코리아나급여,10237,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2622000,2622000,,,,,,코리아나급여,6,여급나아리코
7055,14772,코스원급여,10249,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1004000,4009000,,,,,,코스원급여,5,여급원스코
7060,14783,코오롱급여,10260,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,0,62701000,,,,,,코오롱급여,5,여급롱오코
7062,14795,코웨이　급여,10270,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,7473000,,,,,,코웨이　급여,5,여급　이웨코
7067,14801,코이즈급여,10275,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2277000,3989000,,,,,,코이즈급여,5,여급즈이코
7070,14824,쿠팡ＦＳ　급여,10293,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,9350000,,,,,,쿠팡ＦＳ　급여,6,여급　ＳＦ팡쿠
7072,14828,큐라인급여,10296,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3805000,3805000,,,,,,큐라인급여,5,여급인라큐
7074,14835,크레디안　급여,10302,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1216000,1216000,,,,,,크레디안　급여,6,여급　안디레크
7078,14841,크루셜텍（주）급여,10307,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,6600000,6600000,,,,,,크루셜텍（주）급여,9,여급）주（텍셜루크
7080,14848,클라우드브릭급여,10313,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,4530000,4530000,,,,,,클라우드브릭급여,8,여급릭브드우라클
7082,14850,클래시스급여,10315,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1881000,3021000,,,,,,클래시스급여,6,여급스시래클
7084,14949,키커피급여,10327,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,731000,967000,,,,,,키커피급여,5,여급피커키
7086,14954,타스코급여,10331,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2213000,3055000,,,,,,타스코급여,5,여급코스타
7090,14957,타워씨앤에스＿급여,10334,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,2965000,,,,,,타워씨앤에스＿급여,8,여급＿스에앤씨워타
7092,14960,타워피엠씨＿급여,10336,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,3272000,,,,,,타워피엠씨＿급여,7,여급＿씨엠피워타
7094,14961,타이온급여,10337,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2484000,4901000,,,,,,타이온급여,5,여급온이타
7096,14974,태극당급여,10347,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,2932000,,,,,,태극당급여,5,여급당극태
7098,14977,태남생활건강㈜급여,10350,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,3024000,,,,,,태남생활건강㈜급여,9,여급㈜강건활생남태
7101,14981,태백ＩＰ솔루션급여,10352,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,2068000,2068000,,,,,,태백ＩＰ솔루션급여,9,여급션루솔ＰＩ백태
7105,14987,태스콘급여,10358,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2447000,2447000,,,,,,태스콘급여,5,여급콘스태
7107,14992,태양에스엠급여,10363,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,4193000,4193000,,,,,,태양에스엠급여,7,여급엠스에양태
7109,14994,태영엘앤티급여,10364,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,3956000,,,,,,태영엘앤티급여,7,여급티앤엘영태
7111,14995,태영인더스트리급여,10365,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1083000,6025000,,,,,,태영인더스트리급여,9,여급리트스더인영태
7116,15004,태평양개발급여,10374,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,100000,7417000,,,,,,태평양개발급여,7,여급발개양평태
7118,15011,테이슨　급여,10381,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,861000,4445000,,,,,,테이슨　급여,5,여급　슨이테
7120,15013,테크로스E급여,10382,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,급여,DA01,0,6179000,,,,,,테크로스E급여,7,여급E스로크테
7122,15014,테크로스W급여,10383,,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,급여,DA01,0,6400000,,,,,,테크로스W급여,7,여급W스로크테
7124,15020,토리버치급여,10389,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,1083000,1083000,,,,,,토리버치급여,6,여급치버리토
7126,15022,토스랩월급여,10391,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,4555000,,,,,,토스랩월급여,6,여급월랩스토
7132,15027,토지산업개발급여,10395,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,3031000,3031000,,,,,,토지산업개발급여,8,여급발개업산지토
7134,15063,통제소급여,10425,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,3065000,3144000,,,,,,통제소급여,5,여급소제통
7139,15089,투재암요양병원  급여,10449,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,2904000,,,,,,투재암요양병원  급여,9,여급  원병양요암재투
7141,15099,툰스퀘어급여,10459,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2117000,2117000,,,,,,툰스퀘어급여,6,여급어퀘스툰
7161,15138,특허법인성암급여,10486,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1000,8276000,,,,,,특허법인성암급여,8,여급암성인법허특
7163,15140,특허법인태백급여,10488,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,2337000,,,,,,특허법인태백급여,8,여급백태인법허특
7167,15155,티빙　설급여,10495,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2289000,2289000,,,,,,티빙　설급여,5,여급설　빙티
7171,15162,티씨엠랩의원　급여,10500,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,티씨엠랩의원　급여,8,여급　원의랩엠씨티
7175,15181,티피에스급여,10519,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1000,1000,,,,,,티피에스급여,6,여급스에피티
7183,15201,파워텍급여,10535,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,2946000,2946000,,,,,,파워텍급여,5,여급텍워파
7185,15214,파인솔루션급여,10537,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,594000,882000,,,,,,파인솔루션급여,7,여급션루솔인파
7192,15242,팜젠사이언스 급여,10559,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1000,8009000,,,,,,팜젠사이언스 급여,8,여급 스언이사젠팜
7194,15246,팡스카이　급여,10563,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,2438000,,,,,,팡스카이　급여,6,여급　이카스팡
7197,15256,팬코리아급여,10570,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,5086000,5117000,,,,,,팬코리아급여,6,여급아리코팬
7199,15266,펀팩토리 급여,10576,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,3984000,,,,,,펀팩토리 급여,6,여급 리토팩펀
7201,15268,펍피맥 월급여,10578,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,697000,697000,,,,,,펍피맥 월급여,6,여급월 맥피펍
7204,15276,페타아이오급여,10584,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,14403000,14403000,,,,,,페타아이오급여,7,여급오이아타페
7206,15278,평가원급여,10586,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,0,6556000,,,,,,평가원급여,5,여급원가평
7208,15287,평택청급여,10594,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,2874000,2874000,,,,,,평택청급여,5,여급청택평
7216,15313,포스텍급여,10616,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2758000,2758000,,,,,,포스텍급여,5,여급텍스포
7218,15315,포아이　급여,10617,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2500000,2500000,,,,,,포아이　급여,5,여급　이아포
7220,15316,포에이스 급여,10618,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,3971000,,,,,,포에이스 급여,6,여급 스이에포
7223,15318,포원월급여,10620,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2728000,5965000,,,,,,포원월급여,5,여급월원포
7226,15323,포제닉　급여,10625,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,2883000,2883000,,,,,,포제닉　급여,5,여급　닉제포
7229,15344,푸드빌　급여,10642,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,304000,6627000,,,,,,푸드빌　급여,5,여급　빌드푸
7233,15350,푸드빌급여,10647,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,푸드빌급여,5,여급빌드푸
7235,15352,푸드빌추가급여,10649,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,6000,196000,,,,,,푸드빌추가급여,7,여급가추빌드푸
7237,15353,푸드빌헬퍼급여,10650,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,88000,88000,,,,,,푸드빌헬퍼급여,7,여급퍼헬빌드푸
7239,15372,퓨멕스급여,10666,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,2501000,,,,,,퓨멕스급여,5,여급스멕퓨
7241,15376,프랑스급여,10669,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,865000,4215000,,,,,,프랑스급여,5,여급스랑프
7244,15378,프레인스포티즌급여,10671,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,4244000,6394000,,,,,,프레인스포티즌급여,9,여급즌티포스인레프
7246,15379,프레인－급여,10672,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,5949000,,,,,,프레인－급여,5,여급－인레프
7250,15390,프로테크급여,10682,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1931000,3117000,,,,,,프로테크급여,6,여급크테로프
7252,15392,프로툴　급여,10684,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,프로툴　급여,5,여급　툴로프
7254,15414,플라이강원급여,10692,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,1290000,,,,,,플라이강원급여,7,여급원강이라플
7256,15420,플레이놈급여,10696,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,플레이놈급여,6,여급놈이레플
7259,15423,플리페　급여,10699,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,1300000,1300000,,,,,,플리페　급여,5,여급　페리플
7261,15477,피엘엠급여,10708,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,2918000,,,,,,피엘엠급여,5,여급엠엘피
7265,15491,필앤온지（급여）,10718,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,4285000,4439000,,,,,,필앤온지급여,6,）여급（지온앤필
7283,16016,하우스서울급여,11148,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2372000,2372000,,,,,,하우스서울급여,7,여급울서스우하
7285,16027,하이맥스급여,11155,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1708000,3362000,,,,,,하이맥스급여,6,여급스맥이하
7287,16033,하이엠텍급여,11160,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,4319000,4319000,,,,,,하이엠텍급여,6,여급텍엠이하
7289,16048,하이즈복합재산업급여,11162,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,하이즈복합재산업급여,10,여급업산재합복즈이하
7291,16056,하특허급여,11169,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,6123000,6123000,,,,,,하특허급여,5,여급허특하
7293,16081,한강현대아파트급여,11186,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,3418000,3418000,,,,,,한강현대아파트급여,9,여급트파아대현강한
7296,16276,한국훼스토급여,11300,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1000,4359000,,,,,,한국훼스토급여,7,여급토스훼국한
7298,16278,한국ＡＶ급여,11302,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,4777000,,,,,,한국ＡＶ급여,6,여급ＶＡ국한
7300,16280,한국ＥＡＰ　급여,11304,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,한국ＥＡＰ　급여,7,여급　ＰＡＥ국한
7302,16282,한국ＥＡＰ협회　급여,11306,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,60000,60000,,,,,,한국ＥＡＰ협회　급여,9,여급　회협ＰＡＥ국한
7304,16296,한대부고급여,11319,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,153000,2855000,,,,,,한대부고급여,6,여급고부대한
7306,16297,한대부중급여,11320,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,3203000,3247000,,,,,,한대부중급여,6,여급중부대한
7310,16305,한라ＯＭＳ월급여,11327,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2321000,2321000,,,,,,한라ＯＭＳ월급여,8,여급월ＳＭＯ라한
7312,16307,한려기계산업급여,11329,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,6952000,6952000,,,,,,한려기계산업급여,8,여급업산계기려한
7314,16311,한림대학교급여,11333,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,6356000,,,,,,한림대학교급여,7,여급교학대림한
7316,16316,한림유치원급여,11337,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,한림유치원급여,7,여급원치유림한
7318,16326,한사랑 월급여,11346,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,207000,,,,,,한사랑 월급여,6,여급월 랑사한
7320,16332,한성 월급여,11350,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3629000,3629000,,,,,,한성 월급여,5,여급월 성한
7322,16337,한성세종급여,11354,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,2882000,2882000,,,,,,한성세종급여,6,여급종세성한
7324,16343,한세실업　급여,11359,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,59000,11685000,,,,,,한세실업　급여,6,여급　업실세한
7328,16356,한신더휴 월급여,11368,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2072000,2072000,,,,,,한신더휴 월급여,7,여급월 휴더신한
7330,16361,한양시스템급여,11373,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,5634000,,,,,,한양시스템급여,7,여급템스시양한
7332,16362,한양증권 급여,11374,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,5363000,14518000,,,,,,한양증권 급여,6,여급 권증양한
7334,16370,한우리급여,11380,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2583000,2583000,,,,,,한우리급여,5,여급리우한
7336,16375,한울림센터급여,11384,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1394000,1804000,,,,,,한울림센터급여,7,여급터센림울한
7338,16377,한유리테일　급여,11385,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2240000,2240000,,,,,,한유리테일　급여,7,여급　일테리유한
7351,16506,항공대급여,11434,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,6452000,,,,,,항공대급여,5,여급대공항
7353,16508,항공청급여,11436,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,5258000,5258000,,,,,,항공청급여,5,여급청공항
7355,16509,항만청급여,11437,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,0,0,,,,,,항만청급여,5,여급청만항
7357,16518,해마루（주）급여,11444,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,3183000,,,,,,해마루（주）급여,8,여급）주（루마해
7359,16538,해창전자부품급여,11463,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,2621000,2621000,,,,,,해창전자부품급여,8,여급품부자전창해
7361,16546,해피죤급여,11470,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,791000,867000,,,,,,해피죤급여,5,여급죤피해
7366,16560,향남월드마트 급여,11480,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,0,,,,,,향남월드마트 급여,8,여급 트마드월남향
7368,16575,혁성실업급여,11490,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2572000,4800000,,,,,,혁성실업급여,6,여급업실성혁
7374,16625,현대환경급여,11530,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3293000,3293000,,,,,,현대환경급여,6,여급경환대현
7376,16626,현대후렘급여,11531,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,0,,,,,,현대후렘급여,6,여급렘후대현
7380,16633,현승월급여,11536,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3257000,3257000,,,,,,현승월급여,5,여급월승현
7382,16647,현진실업급여,11546,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1782000,1782000,,,,,,현진실업급여,6,여급업실진현
7384,16658,형상이엔지（급여）,11553,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,2719000,,,,,,형상이엔지급여,7,）여급（지엔이상형
